,element,fixture,opponent_team,total_points,was_home,round,minutes,value,id,first_name,last_name
449,24,121,14,0,True,13,0,45,24,Konstantinos,Mavropanos
450,24,134,13,0,False,14,0,45,24,Konstantinos,Mavropanos
451,24,142,8,0,False,15,0,45,24,Konstantinos,Mavropanos
452,24,151,16,0,True,16,0,45,24,Konstantinos,Mavropanos
453,24,161,19,0,True,17,0,45,24,Konstantinos,Mavropanos
454,24,173,10,0,False,18,0,45,24,Konstantinos,Mavropanos
455,24,187,15,0,False,19,0,45,24,Konstantinos,Mavropanos
456,25,1,3,0,False,1,0,45,25,Mattéo,Guendouzi
457,25,18,6,0,True,2,0,45,25,Mattéo,Guendouzi
458,25,24,12,0,False,3,0,45,25,Mattéo,Guendouzi
459,25,31,15,0,True,4,0,45,25,Mattéo,Guendouzi
460,25,43,5,0,False,5,0,45,25,Mattéo,Guendouzi
461,25,51,17,0,True,6,0,45,25,Mattéo,Guendouzi
462,25,61,4,0,False,7,0,45,25,Mattéo,Guendouzi
463,25,71,7,0,True,8,0,45,25,Mattéo,Guendouzi
464,25,81,2,0,True,9,0,45,25,Mattéo,Guendouzi
465,25,93,9,0,False,10,0,45,25,Mattéo,Guendouzi
466,25,101,18,0,True,11,0,45,25,Mattéo,Guendouzi
467,25,114,11,0,False,12,0,45,25,Mattéo,Guendouzi
468,25,121,14,0,True,13,0,45,25,Mattéo,Guendouzi
469,25,134,13,0,False,14,0,45,25,Mattéo,Guendouzi
470,25,142,8,0,False,15,0,45,25,Mattéo,Guendouzi
471,25,151,16,0,True,16,0,45,25,Mattéo,Guendouzi
472,25,161,19,0,True,17,0,45,25,Mattéo,Guendouzi
473,25,173,10,0,False,18,0,45,25,Mattéo,Guendouzi
474,25,187,15,0,False,19,0,45,25,Mattéo,Guendouzi
475,26,1,3,2,False,1,70,55,26,Gabriel Teodoro,Martinelli
476,26,18,6,2,True,2,78,55,26,Gabriel Teodoro,Martinelli
477,26,24,12,0,False,3,0,54,26,Gabriel Teodoro,Martinelli
478,26,31,15,0,True,4,0,54,26,Gabriel Teodoro,Martinelli
479,26,43,5,0,False,5,0,53,26,Gabriel Teodoro,Martinelli
480,26,51,17,0,True,6,0,53,26,Gabriel Teodoro,Martinelli
481,26,61,4,0,False,7,0,52,26,Gabriel Teodoro,Martinelli
482,26,71,7,4,True,8,9,52,26,Gabriel Teodoro,Martinelli
483,26,81,2,1,True,9,1,52,26,Gabriel Teodoro,Martinelli
484,26,93,9,0,False,10,0,52,26,Gabriel Teodoro,Martinelli
485,26,101,18,1,True,11,1,52,26,Gabriel Teodoro,Martinelli
486,26,114,11,0,False,12,0,52,26,Gabriel Teodoro,Martinelli
487,26,121,14,6,True,13,26,52,26,Gabriel Teodoro,Martinelli
488,26,134,13,5,False,14,90,52,26,Gabriel Teodoro,Martinelli
489,26,142,8,3,False,15,70,52,26,Gabriel Teodoro,Martinelli
490,26,151,16,6,True,16,90,52,26,Gabriel Teodoro,Martinelli
491,26,161,19,7,True,17,81,52,26,Gabriel Teodoro,Martinelli
492,26,173,10,15,False,18,90,52,26,Gabriel Teodoro,Martinelli
493,26,187,15,3,False,19,81,54,26,Gabriel Teodoro,Martinelli
494,27,1,3,0,False,1,0,45,27,William,Saliba
495,27,18,6,0,True,2,0,45,27,William,Saliba
496,27,24,12,0,False,3,0,45,27,William,Saliba
497,27,31,15,0,True,4,0,45,27,William,Saliba
498,27,43,5,0,False,5,0,45,27,William,Saliba
499,27,51,17,0,True,6,0,45,27,William,Saliba
500,27,61,4,0,False,7,0,45,27,William,Saliba
501,27,71,7,0,True,8,0,45,27,William,Saliba
502,27,81,2,0,True,9,0,45,27,William,Saliba
503,27,93,9,0,False,10,0,45,27,William,Saliba
504,27,101,18,0,True,11,0,45,27,William,Saliba
505,27,114,11,0,False,12,0,45,27,William,Saliba
506,27,121,14,0,True,13,0,45,27,William,Saliba
507,27,134,13,0,False,14,0,45,27,William,Saliba
508,27,142,8,0,False,15,0,45,27,William,Saliba
509,27,151,16,0,True,16,0,45,27,William,Saliba
510,27,161,19,0,True,17,0,45,27,William,Saliba
511,27,173,10,0,False,18,0,45,27,William,Saliba
512,27,187,15,0,False,19,0,45,27,William,Saliba
513,28,8,18,0,False,1,0,40,28,Jed,Steer
514,28,11,14,0,True,2,0,40,28,Jed,Steer
515,28,21,3,0,True,3,0,40,28,Jed,Steer
516,28,33,6,1,False,4,90,40,28,Jed,Steer
517,28,41,8,0,True,5,0,40,28,Jed,Steer
518,28,58,13,0,False,6,0,40,28,Jed,Steer
519,28,68,17,0,False,7,0,40,28,Jed,Steer
520,28,72,20,0,True,8,0,40,28,Jed,Steer
521,28,81,1,0,False,9,0,40,28,Jed,Steer
522,28,91,19,0,True,10,0,40,28,Jed,Steer
523,28,109,16,0,False,11,0,40,28,Jed,Steer
524,28,111,4,0,True,12,0,40,28,Jed,Steer
525,28,126,7,0,False,13,0,40,28,Jed,Steer
526,28,131,12,0,True,14,0,40,28,Jed,Steer
527,28,141,9,0,True,15,0,40,28,Jed,Steer
528,28,158,11,0,False,16,0,40,28,Jed,Steer
529,28,167,15,0,False,17,0,40,28,Jed,Steer
530,28,181,6,0,True,19,0,40,28,Jed,Steer
531,29,8,18,0,False,1,0,50,29,Conor,Hourihane
532,29,11,14,0,True,2,0,50,29,Conor,Hourihane
533,29,21,3,0,True,3,0,49,29,Conor,Hourihane
534,29,33,6,0,False,4,0,49,29,Conor,Hourihane
535,29,41,8,0,True,5,0,49,29,Conor,Hourihane
536,29,58,13,0,False,6,0,49,29,Conor,Hourihane
537,29,68,17,0,False,7,0,49,29,Conor,Hourihane
538,29,72,20,0,True,8,0,49,29,Conor,Hourihane
539,29,81,1,0,False,9,0,49,29,Conor,Hourihane
540,29,91,19,0,True,10,0,49,29,Conor,Hourihane
541,29,109,16,0,False,11,0,49,29,Conor,Hourihane
542,29,111,4,0,True,12,0,49,29,Conor,Hourihane
543,29,126,7,0,False,13,0,49,29,Conor,Hourihane
544,29,131,12,0,True,14,0,49,29,Conor,Hourihane
545,29,141,9,0,True,15,0,49,29,Conor,Hourihane
546,29,158,11,0,False,16,0,49,29,Conor,Hourihane
547,29,167,15,0,False,17,0,49,29,Conor,Hourihane
548,29,181,6,0,True,19,0,49,29,Conor,Hourihane
549,30,8,18,2,False,1,90,55,30,Emiliano,Martínez
550,30,11,14,5,True,2,90,55,30,Emiliano,Martínez
551,30,21,3,2,True,3,90,55,30,Emiliano,Martínez
552,30,33,6,0,False,4,0,55,30,Emiliano,Martínez
553,30,41,8,8,True,5,90,55,30,Emiliano,Martínez
554,30,58,13,9,False,6,90,55,30,Emiliano,Martínez
555,30,68,17,4,False,7,90,55,30,Emiliano,Martínez
556,30,72,20,1,True,8,90,55,30,Emiliano,Martínez
557,30,81,1,10,False,9,90,55,30,Emiliano,Martínez
558,30,91,19,1,True,10,90,55,30,Emiliano,Martínez
559,30,109,16,2,False,11,90,55,30,Emiliano,Martínez
560,30,111,4,6,True,12,90,55,30,Emiliano,Martínez
561,30,126,7,2,False,13,90,55,30,Emiliano,Martínez
562,30,131,12,2,True,14,90,55,30,Emiliano,Martínez
563,30,141,9,3,True,15,90,55,30,Emiliano,Martínez
564,30,158,11,3,False,16,90,55,30,Emiliano,Martínez
565,30,167,15,7,False,17,90,55,30,Emiliano,Martínez
566,30,181,6,0,True,19,90,55,30,Emiliano,Martínez
567,31,8,18,0,False,1,0,45,31,Björn,Engels
568,31,11,14,0,True,2,0,45,31,Björn,Engels
569,31,21,3,0,True,3,0,45,31,Björn,Engels
570,31,33,6,0,False,4,0,45,31,Björn,Engels
571,31,41,8,0,True,5,0,45,31,Björn,Engels
572,31,58,13,0,False,6,0,45,31,Björn,Engels
573,31,68,17,0,False,7,0,45,31,Björn,Engels
574,31,72,20,0,True,8,0,45,31,Björn,Engels
575,31,81,1,0,False,9,0,45,31,Björn,Engels
576,31,91,19,0,True,10,0,45,31,Björn,Engels
577,31,109,16,0,False,11,0,45,31,Björn,Engels
578,31,111,4,0,True,12,0,45,31,Björn,Engels
579,31,126,7,0,False,13,0,45,31,Björn,Engels
580,31,131,12,0,True,14,0,45,31,Björn,Engels
581,31,141,9,0,True,15,0,45,31,Björn,Engels
582,31,158,11,0,False,16,0,45,31,Björn,Engels
583,31,167,15,0,False,17,0,45,31,Björn,Engels
584,31,181,6,0,True,19,0,45,31,Björn,Engels
585,32,8,18,4,False,1,18,60,32,Bertrand,Traoré
586,32,11,14,0,True,2,0,60,32,Bertrand,Traoré
587,32,21,3,0,True,3,0,59,32,Bertrand,Traoré
588,32,33,6,1,False,4,21,59,32,Bertrand,Traoré
589,32,41,8,1,True,5,4,59,32,Bertrand,Traoré
590,32,58,13,0,False,6,0,59,32,Bertrand,Traoré
591,32,68,17,1,False,7,10,58,32,Bertrand,Traoré
592,32,72,20,0,True,8,0,58,32,Bertrand,Traoré
593,32,81,1,0,False,9,0,58,32,Bertrand,Traoré
594,32,91,19,0,True,10,0,57,32,Bertrand,Traoré
595,32,109,16,0,False,11,0,57,32,Bertrand,Traoré
596,32,111,4,0,True,12,0,57,32,Bertrand,Traoré
597,32,126,7,0,False,13,0,57,32,Bertrand,Traoré
598,32,131,12,0,True,14,0,57,32,Bertrand,Traoré
599,32,141,9,0,True,15,0,57,32,Bertrand,Traoré
600,32,158,11,0,False,16,0,57,32,Bertrand,Traoré
601,32,167,15,0,False,17,0,57,32,Bertrand,Traoré
602,32,181,6,1,True,19,17,57,32,Bertrand,Traoré
603,33,10,17,1,False,1,90,80,33,Jack,Grealish
604,33,16,15,8,True,2,74,80,33,Jack,Grealish
605,33,24,1,6,True,3,90,80,33,Jack,Grealish
606,33,37,9,3,False,4,90,80,33,Jack,Grealish
607,33,45,16,3,True,5,90,80,33,Jack,Grealish
608,33,53,6,3,False,6,86,80,33,Jack,Grealish
609,33,66,11,2,False,7,65,80,33,Jack,Grealish
610,33,76,5,0,True,8,0,79,33,Jack,Grealish
611,33,83,4,6,False,9,76,79,33,Jack,Grealish
612,33,95,7,2,True,10,77,78,33,Jack,Grealish
613,33,108,13,0,False,11,0,78,33,Jack,Grealish
614,33,115,8,0,True,12,0,77,33,Jack,Grealish
615,33,129,19,0,True,13,0,77,33,Jack,Grealish
616,33,131,2,1,False,14,3,76,33,Jack,Grealish
617,33,148,18,3,False,15,67,76,33,Jack,Grealish
618,33,159,20,3,True,16,73,76,33,Jack,Grealish
619,33,170,10,8,True,17,90,76,33,Jack,Grealish
620,33,175,14,0,False,18,0,76,33,Jack,Grealish
621,33,185,9,0,True,19,0,76,33,Jack,Grealish
622,34,8,18,0,False,1,0,50,34,Morgan,Sanson
623,34,11,14,0,True,2,0,50,34,Morgan,Sanson
624,34,21,3,0,True,3,0,50,34,Morgan,Sanson
625,34,33,6,0,False,4,0,50,34,Morgan,Sanson
626,34,41,8,0,True,5,0,50,34,Morgan,Sanson
627,34,58,13,0,False,6,0,50,34,Morgan,Sanson
628,34,68,17,0,False,7,0,50,34,Morgan,Sanson
629,34,72,20,0,True,8,0,50,34,Morgan,Sanson
630,34,81,1,0,False,9,0,50,34,Morgan,Sanson
631,34,91,19,0,True,10,0,50,34,Morgan,Sanson
632,34,109,16,0,False,11,0,50,34,Morgan,Sanson
633,34,111,4,0,True,12,0,50,34,Morgan,Sanson
634,34,126,7,0,False,13,0,50,34,Morgan,Sanson
635,34,131,12,1,True,14,13,50,34,Morgan,Sanson
636,34,141,9,1,True,15,13,50,34,Morgan,Sanson
637,34,158,11,1,False,16,33,50,34,Morgan,Sanson
638,34,167,15,0,False,17,0,50,34,Morgan,Sanson
639,34,181,6,2,True,19,75,50,34,Morgan,Sanson
640,35,8,18,7,False,1,90,60,35,John,McGinn
641,35,11,14,3,True,2,90,60,35,John,McGinn
642,35,21,3,0,True,3,0,60,35,John,McGinn
643,35,33,6,1,False,4,90,60,35,John,McGinn
644,35,41,8,1,True,5,39,59,35,John,McGinn
645,35,58,13,2,False,6,90,59,35,John,McGinn
646,35,68,17,2,False,7,90,58,35,John,McGinn
647,35,72,20,13,True,8,90,58,35,John,McGinn
648,35,81,1,1,False,9,90,58,35,John,McGinn
649,35,91,19,1,True,10,90,58,35,John,McGinn
650,35,109,16,2,False,11,90,58,35,John,McGinn
651,35,111,4,3,True,12,90,58,35,John,McGinn
652,35,126,7,10,False,13,90,58,35,John,McGinn
653,35,131,12,2,True,14,90,58,35,John,McGinn
654,35,141,9,7,True,15,90,58,35,John,McGinn
655,35,158,11,2,False,16,90,58,35,John,McGinn
656,35,167,15,3,False,17,87,58,35,John,McGinn
657,35,181,6,0,True,19,0,59,35,John,McGinn
658,36,8,18,0,False,1,0,45,36,Kortney,Hause
659,36,11,14,0,True,2,0,45,36,Kortney,Hause
660,36,21,3,1,True,3,1,44,36,Kortney,Hause
661,36,33,6,0,False,4,0,44,36,Kortney,Hause
662,36,41,8,0,True,5,0,44,36,Kortney,Hause
663,36,58,13,15,False,6,90,44,36,Kortney,Hause
664,36,68,17,1,False,7,80,44,36,Kortney,Hause
665,36,72,20,0,True,8,0,44,36,Kortney,Hause
666,36,81,1,0,False,9,0,44,36,Kortney,Hause
667,36,91,19,0,True,10,90,44,36,Kortney,Hause
668,36,109,16,0,False,11,0,44,36,Kortney,Hause
669,36,111,4,0,True,12,0,44,36,Kortney,Hause
670,36,126,7,0,False,13,0,44,36,Kortney,Hause
671,36,131,12,0,True,14,0,44,36,Kortney,Hause
672,36,141,9,0,True,15,0,44,36,Kortney,Hause
673,36,158,11,0,False,16,0,44,36,Kortney,Hause
674,36,167,15,0,False,17,0,44,36,Kortney,Hause
675,36,181,6,0,True,19,0,44,36,Kortney,Hause
676,37,8,18,0,False,1,0,55,37,Mahmoud Ahmed,Trézéguet
677,37,11,14,0,True,2,0,55,37,Mahmoud Ahmed,Trézéguet
678,37,21,3,0,True,3,0,55,37,Mahmoud Ahmed,Trézéguet
679,37,33,6,0,False,4,0,55,37,Mahmoud Ahmed,Trézéguet
680,37,41,8,0,True,5,0,55,37,Mahmoud Ahmed,Trézéguet
681,37,58,13,0,False,6,0,55,37,Mahmoud Ahmed,Trézéguet
682,37,68,17,0,False,7,0,54,37,Mahmoud Ahmed,Trézéguet
683,37,72,20,0,True,8,0,54,37,Mahmoud Ahmed,Trézéguet
684,37,81,1,0,False,9,0,54,37,Mahmoud Ahmed,Trézéguet
685,37,91,19,0,True,10,0,54,37,Mahmoud Ahmed,Trézéguet
686,37,109,16,0,False,11,0,54,37,Mahmoud Ahmed,Trézéguet
687,37,111,4,0,True,12,0,54,37,Mahmoud Ahmed,Trézéguet
688,37,126,7,0,False,13,0,54,37,Mahmoud Ahmed,Trézéguet
689,37,131,12,0,True,14,0,54,37,Mahmoud Ahmed,Trézéguet
690,37,141,9,0,True,15,0,54,37,Mahmoud Ahmed,Trézéguet
691,37,158,11,0,False,16,0,54,37,Mahmoud Ahmed,Trézéguet
692,37,167,15,0,False,17,0,54,37,Mahmoud Ahmed,Trézéguet
693,37,181,6,0,True,19,0,54,37,Mahmoud Ahmed,Trézéguet
694,38,8,18,0,False,1,90,50,38,Tyrone,Mings
695,38,11,14,15,True,2,90,50,38,Tyrone,Mings
696,38,21,3,0,True,3,0,50,38,Tyrone,Mings
697,38,33,6,0,False,4,90,50,38,Tyrone,Mings
698,38,41,8,6,True,5,90,50,38,Tyrone,Mings
699,38,58,13,7,False,6,90,50,38,Tyrone,Mings
700,38,68,17,1,False,7,90,50,38,Tyrone,Mings
701,38,72,20,0,True,8,90,50,38,Tyrone,Mings
702,38,81,1,0,False,9,90,50,38,Tyrone,Mings
703,38,91,19,0,True,10,38,50,38,Tyrone,Mings
704,38,109,16,2,False,11,90,49,38,Tyrone,Mings
705,38,111,4,15,True,12,90,49,38,Tyrone,Mings
706,38,126,7,2,False,13,90,49,38,Tyrone,Mings
707,38,131,12,1,True,14,90,49,38,Tyrone,Mings
708,38,141,9,2,True,15,90,49,38,Tyrone,Mings
709,38,158,11,2,False,16,90,49,38,Tyrone,Mings
710,38,167,15,7,False,17,90,49,38,Tyrone,Mings
711,38,181,6,0,True,19,90,50,38,Tyrone,Mings
712,39,8,18,0,False,1,45,50,39,Matt,Targett
713,39,11,14,0,True,2,0,50,39,Matt,Targett
714,39,21,3,2,True,3,90,49,39,Matt,Targett
715,39,33,6,0,False,4,90,48,39,Matt,Targett
716,39,41,8,6,True,5,60,48,39,Matt,Targett
717,39,58,13,6,False,6,90,48,39,Matt,Targett
718,39,68,17,2,False,7,90,48,39,Matt,Targett
719,39,72,20,1,True,8,90,48,39,Matt,Targett
720,39,81,1,0,False,9,90,48,39,Matt,Targett
721,39,91,19,0,True,10,90,47,39,Matt,Targett
722,39,109,16,2,False,11,90,47,39,Matt,Targett
723,39,111,4,7,True,12,90,47,39,Matt,Targett
724,39,126,7,8,False,13,90,47,39,Matt,Targett
725,39,131,12,1,True,14,66,47,39,Matt,Targett
726,39,141,9,0,True,15,0,47,39,Matt,Targett
727,39,158,11,2,False,16,90,47,39,Matt,Targett
728,39,167,15,6,False,17,90,47,39,Matt,Targett
729,39,181,6,4,True,19,90,47,39,Matt,Targett
730,40,8,18,0,False,1,0,75,40,Ollie,Watkins
731,40,11,14,0,True,2,0,74,40,Ollie,Watkins
732,40,21,3,1,True,3,11,73,40,Ollie,Watkins
733,40,33,6,2,False,4,90,73,40,Ollie,Watkins
734,40,41,8,2,True,5,90,73,40,Ollie,Watkins
735,40,58,13,2,False,6,90,73,40,Ollie,Watkins
736,40,68,17,6,False,7,90,73,40,Ollie,Watkins
737,40,72,20,4,True,8,90,73,40,Ollie,Watkins
738,40,81,1,1,False,9,90,73,40,Ollie,Watkins
739,40,91,19,7,True,10,90,73,40,Ollie,Watkins
740,40,109,16,2,False,11,90,73,40,Ollie,Watkins
741,40,111,4,8,True,12,90,73,40,Ollie,Watkins
742,40,126,7,2,False,13,90,74,40,Ollie,Watkins
743,40,131,12,9,True,14,90,74,40,Ollie,Watkins
744,40,141,9,2,True,15,90,75,40,Ollie,Watkins
745,40,158,11,1,False,16,90,75,40,Ollie,Watkins
746,40,167,15,12,False,17,90,76,40,Ollie,Watkins
747,40,181,6,2,True,19,90,79,40,Ollie,Watkins
748,41,8,18,2,False,1,90,45,41,Marvelous,Nakamba
749,41,11,14,0,True,2,0,45,41,Marvelous,Nakamba
750,41,21,3,1,True,3,27,45,41,Marvelous,Nakamba
751,41,33,6,1,False,4,10,45,41,Marvelous,Nakamba
752,41,41,8,1,True,5,50,45,41,Marvelous,Nakamba
753,41,58,13,0,False,6,0,45,41,Marvelous,Nakamba
754,41,68,17,0,False,7,0,45,41,Marvelous,Nakamba
755,41,72,20,1,True,8,23,45,41,Marvelous,Nakamba
756,41,81,1,0,False,9,0,45,41,Marvelous,Nakamba
757,41,91,19,2,True,10,90,45,41,Marvelous,Nakamba
758,41,109,16,2,False,11,62,45,41,Marvelous,Nakamba
759,41,111,4,2,True,12,90,45,41,Marvelous,Nakamba
760,41,126,7,1,False,13,90,45,41,Marvelous,Nakamba
761,41,131,12,2,True,14,76,45,41,Marvelous,Nakamba
762,41,141,9,1,True,15,90,45,41,Marvelous,Nakamba
763,41,158,11,0,False,16,56,45,41,Marvelous,Nakamba
764,41,167,15,0,False,17,0,45,41,Marvelous,Nakamba
765,41,181,6,0,True,19,0,45,41,Marvelous,Nakamba
766,42,8,18,1,False,1,59,60,42,Anwar,El Ghazi
767,42,11,14,9,True,2,90,60,42,Anwar,El Ghazi
768,42,21,3,1,True,3,90,60,42,Anwar,El Ghazi
769,42,33,6,0,False,4,0,60,42,Anwar,El Ghazi
770,42,41,8,0,True,5,0,60,42,Anwar,El Ghazi
771,42,58,13,0,False,6,0,59,42,Anwar,El Ghazi
772,42,68,17,0,False,7,0,58,42,Anwar,El Ghazi
773,42,72,20,0,True,8,0,58,42,Anwar,El Ghazi
774,42,81,1,1,False,9,13,57,42,Anwar,El Ghazi
775,42,91,19,1,True,10,18,57,42,Anwar,El Ghazi
776,42,109,16,1,False,11,78,57,42,Anwar,El Ghazi
777,42,111,4,1,True,12,6,56,42,Anwar,El Ghazi
778,42,126,7,4,False,13,13,56,42,Anwar,El Ghazi
779,42,131,12,0,True,14,0,56,42,Anwar,El Ghazi
780,42,141,9,0,True,15,0,56,42,Anwar,El Ghazi
781,42,158,11,0,False,16,0,56,42,Anwar,El Ghazi
782,42,167,15,0,False,17,0,56,42,Anwar,El Ghazi
783,42,181,6,1,True,19,14,56,42,Anwar,El Ghazi
784,43,8,18,2,False,1,71,65,43,Emiliano,Buendía
785,43,11,14,2,True,2,85,65,43,Emiliano,Buendía
786,43,21,3,10,True,3,90,64,43,Emiliano,Buendía
787,43,33,6,0,False,4,0,64,43,Emiliano,Buendía
788,43,41,8,0,True,5,0,64,43,Emiliano,Buendía
789,43,58,13,1,False,6,12,64,43,Emiliano,Buendía
790,43,68,17,1,False,7,21,64,43,Emiliano,Buendía
791,43,72,20,3,True,8,73,63,43,Emiliano,Buendía
792,43,81,1,2,False,9,67,63,43,Emiliano,Buendía
793,43,91,19,4,True,10,51,63,43,Emiliano,Buendía
794,43,109,16,2,False,11,70,63,43,Emiliano,Buendía
795,43,111,4,3,True,12,73,62,43,Emiliano,Buendía
796,43,126,7,1,False,13,5,62,43,Emiliano,Buendía
797,43,131,12,2,True,14,90,62,43,Emiliano,Buendía
798,43,141,9,5,True,15,77,62,43,Emiliano,Buendía
799,43,158,11,1,False,16,21,62,43,Emiliano,Buendía
800,43,167,15,3,False,17,82,62,43,Emiliano,Buendía
801,43,181,6,2,True,19,73,62,43,Emiliano,Buendía
802,44,8,18,1,False,1,90,50,44,Matthew,Cash
803,44,11,14,6,True,2,90,50,44,Matthew,Cash
804,44,21,3,1,True,3,90,50,44,Matthew,Cash
805,44,33,6,1,False,4,90,50,44,Matthew,Cash
806,44,41,8,15,True,5,85,50,44,Matthew,Cash
807,44,58,13,5,False,6,90,50,44,Matthew,Cash
808,44,68,17,1,False,7,90,50,44,Matthew,Cash
809,44,72,20,6,True,8,78,51,44,Matthew,Cash
810,44,81,1,1,False,9,90,51,44,Matthew,Cash
811,44,91,19,0,True,10,90,51,44,Matthew,Cash
812,44,109,16,2,False,11,90,51,44,Matthew,Cash
813,44,111,4,5,True,12,90,51,44,Matthew,Cash
814,44,126,7,1,False,13,90,51,44,Matthew,Cash
815,44,131,12,1,True,14,90,50,44,Matthew,Cash
816,44,141,9,2,True,15,90,50,44,Matthew,Cash
817,44,158,11,2,False,16,90,50,44,Matthew,Cash
818,44,167,15,6,False,17,90,50,44,Matthew,Cash
819,44,181,6,1,True,19,90,50,44,Matthew,Cash
820,45,8,18,1,False,1,90,50,45,Ezri,Konsa
821,45,11,14,6,True,2,90,50,45,Ezri,Konsa
822,45,21,3,2,True,3,88,50,45,Ezri,Konsa
823,45,33,6,1,False,4,90,50,45,Ezri,Konsa
824,45,41,8,6,True,5,90,49,45,Ezri,Konsa
825,45,58,13,6,False,6,90,49,45,Ezri,Konsa
826,45,68,17,1,False,7,90,49,45,Ezri,Konsa
827,45,72,20,1,True,8,90,49,45,Ezri,Konsa
828,45,81,1,1,False,9,90,49,45,Ezri,Konsa
829,45,91,19,-4,True,10,49,49,45,Ezri,Konsa
830,45,109,16,0,False,11,0,49,45,Ezri,Konsa
831,45,111,4,5,True,12,90,49,45,Ezri,Konsa
832,45,126,7,2,False,13,90,49,45,Ezri,Konsa
833,45,131,12,1,True,14,90,49,45,Ezri,Konsa
834,45,141,9,17,True,15,90,49,45,Ezri,Konsa
835,45,158,11,2,False,16,90,49,45,Ezri,Konsa
836,45,167,15,5,False,17,90,49,45,Ezri,Konsa
837,45,181,6,0,True,19,90,49,45,Ezri,Konsa
838,46,8,18,0,False,1,0,45,46,Frédéric,Guilbert
839,46,11,14,0,True,2,0,45,46,Frédéric,Guilbert
840,46,21,3,0,True,3,0,45,46,Frédéric,Guilbert
841,46,33,6,0,False,4,0,45,46,Frédéric,Guilbert
842,46,41,8,0,True,5,0,45,46,Frédéric,Guilbert
843,46,58,13,0,False,6,0,45,46,Frédéric,Guilbert
844,46,68,17,0,False,7,0,45,46,Frédéric,Guilbert
845,46,72,20,0,True,8,0,45,46,Frédéric,Guilbert
846,46,81,1,0,False,9,0,45,46,Frédéric,Guilbert
847,46,91,19,0,True,10,0,45,46,Frédéric,Guilbert
848,46,109,16,0,False,11,0,45,46,Frédéric,Guilbert
849,46,111,4,0,True,12,0,45,46,Frédéric,Guilbert
850,46,126,7,0,False,13,0,45,46,Frédéric,Guilbert
851,46,131,12,0,True,14,0,45,46,Frédéric,Guilbert
852,46,141,9,0,True,15,0,45,46,Frédéric,Guilbert
853,46,158,11,0,False,16,0,45,46,Frédéric,Guilbert
854,46,167,15,0,False,17,0,45,46,Frédéric,Guilbert
855,46,181,6,0,True,19,0,45,46,Frédéric,Guilbert
856,47,8,18,0,False,1,0,55,47,Wesley,Wesley
857,47,11,14,1,True,2,1,55,47,Wesley,Wesley
858,47,21,3,0,True,3,0,55,47,Wesley,Wesley
859,47,33,6,0,False,4,0,54,47,Wesley,Wesley
860,47,41,8,0,True,5,0,54,47,Wesley,Wesley
861,47,58,13,0,False,6,0,54,47,Wesley,Wesley
862,47,68,17,0,False,7,0,54,47,Wesley,Wesley
863,47,72,20,0,True,8,0,54,47,Wesley,Wesley
864,47,81,1,0,False,9,0,54,47,Wesley,Wesley
865,47,91,19,0,True,10,0,54,47,Wesley,Wesley
866,47,109,16,0,False,11,0,54,47,Wesley,Wesley
867,47,111,4,0,True,12,0,54,47,Wesley,Wesley
868,47,126,7,0,False,13,0,54,47,Wesley,Wesley
869,47,131,12,0,True,14,0,54,47,Wesley,Wesley
870,47,141,9,0,True,15,0,54,47,Wesley,Wesley
871,47,158,11,0,False,16,0,54,47,Wesley,Wesley
872,47,167,15,0,False,17,0,54,47,Wesley,Wesley
873,47,181,6,0,True,19,0,54,47,Wesley,Wesley
874,48,8,18,0,False,1,0,55,48,Mbwana Ally,Samatta
875,48,11,14,0,True,2,0,55,48,Mbwana Ally,Samatta
876,48,21,3,0,True,3,0,55,48,Mbwana Ally,Samatta
877,48,33,6,0,False,4,0,55,48,Mbwana Ally,Samatta
878,48,41,8,0,True,5,0,55,48,Mbwana Ally,Samatta
879,48,58,13,0,False,6,0,55,48,Mbwana Ally,Samatta
880,48,68,17,0,False,7,0,55,48,Mbwana Ally,Samatta
881,48,72,20,0,True,8,0,55,48,Mbwana Ally,Samatta
882,48,81,1,0,False,9,0,55,48,Mbwana Ally,Samatta
883,48,91,19,0,True,10,0,55,48,Mbwana Ally,Samatta
884,48,109,16,0,False,11,0,55,48,Mbwana Ally,Samatta
885,48,111,4,0,True,12,0,55,48,Mbwana Ally,Samatta
886,48,126,7,0,False,13,0,55,48,Mbwana Ally,Samatta
887,48,131,12,0,True,14,0,55,48,Mbwana Ally,Samatta
888,48,141,9,0,True,15,0,55,48,Mbwana Ally,Samatta
889,48,158,11,0,False,16,0,55,48,Mbwana Ally,Samatta
890,48,167,15,0,False,17,0,55,48,Mbwana Ally,Samatta
891,48,181,6,0,True,19,0,55,48,Mbwana Ally,Samatta
892,49,8,18,0,False,1,0,45,49,Keinan,Davis
893,49,11,14,0,True,2,0,45,49,Keinan,Davis
894,49,21,3,0,True,3,0,45,49,Keinan,Davis
895,49,33,6,0,False,4,0,45,49,Keinan,Davis
896,49,41,8,0,True,5,0,45,49,Keinan,Davis
897,49,58,13,0,False,6,0,45,49,Keinan,Davis
898,49,68,17,0,False,7,0,44,49,Keinan,Davis
899,49,72,20,0,True,8,0,44,49,Keinan,Davis
900,49,81,1,0,False,9,0,44,49,Keinan,Davis
901,49,91,19,0,True,10,0,44,49,Keinan,Davis
902,49,109,16,1,False,11,11,44,49,Keinan,Davis
