,name,element_type,Round,Squad,Opponent,total_points_y,Min_last_5,Gls_last_5,Ast_last_5,PK_last_5,PKatt_last_5,Sh_last_5,SoT_last_5,CrdY_last_5,CrdR_last_5,Touches_last_5,Press_last_5,Tkl_last_5,Int_last_5,Blocks_last_5,xG_last_5,npxG_last_5,xA_last_5,SCA_last_5,GCA_last_5,Cmp_last_5,Att_last_5,Cmp%_last_5,PrgDist_last_5,Carries_last_5,PrgDist.1_last_5,Succ_last_5,Att.1_last_5,Min_total,Gls_total,Ast_total,PK_total,PKatt_total,Sh_total,SoT_total,CrdY_total,CrdR_total,Touches_total,Press_total,Tkl_total,Int_total,Blocks_total,xG_total,npxG_total,xA_total,SCA_total,GCA_total,Cmp_total,Att_total,Cmp%_total,PrgDist_total,Carries_total,PrgDist.1_total,Succ_total,Att.1_total,deep_over_5_opp,deep_allowed_over_5_opp,missed_over_5_opp,npxG_over_5_opp,npxGA_over_5_opp,ppda_att_over_5_opp,ppda_def_over_5_opp,ppda_allowed_att_over_5_opp,ppda_allowed_def_over_5_opp,deep_over_5,deep_allowed_over_5,missed_over_5,npxG_over_5,npxGA_over_5,ppda_att_over_5,ppda_def_over_5
864,Adama Traoré,M,13,Wolves,Chelsea,1,78.2,0.0,0.0,0.0,0.0,0.8,0.4,0.6,0.0,34.0,10.0,0.8,0.4,1.0,0.019999999999999785,0.019999999999999428,0.2200000000000002,5.0,0.0,14.6,23.8,62.659999999999854,72.6,30.0,250.6,4.2,5.4,391.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,170.0,50.0,4.0,2.0,5.0,0.10000000000000048,0.10000000000000203,1.0999999999999994,25.0,0.0,73.0,119.0,313.30000000000064,363.0,150.0,1253.0,21.0,27.0,8.2,4.2,0.6,2.314239,0.5654541999999989,181.2,21.4,375.6,17.0,4.8,7.4,1.6,1.130880599999999,0.9662515999999994,288.6,18.4
865,Adama Traoré,M,14,Wolves,Burnley,1,78.0,0.0,0.0,0.0,0.0,1.0,0.4,0.6,0.0,32.8,10.2,0.8,0.4,1.0,0.039999999999999786,0.03999999999999943,0.2200000000000002,4.8,0.0,13.2,22.0,62.35999999999986,75.6,29.4,228.8,4.2,5.4,390.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,164.0,51.0,4.0,2.0,5.0,0.20000000000000048,0.20000000000000204,1.0999999999999994,24.0,0.0,66.0,110.0,311.80000000000064,378.0,147.0,1144.0,21.0,27.0,4.0,9.4,1.4,0.6974146000000001,1.7807549999999992,310.8,21.2,139.8,20.2,4.4,8.4,1.6,1.151765199999999,1.1733623999999996,287.6,19.0
866,Adama Traoré,M,15,Wolves,Tottenham,2,66.2,0.0,0.0,0.0,0.0,0.8,0.2,0.4,0.0,30.4,7.6,0.2,0.2,0.6,0.039999999999999786,0.03999999999999943,0.24000000000000016,3.8,0.0,13.6,22.4,62.89999999999985,76.4,26.8,206.4,3.0,4.0,331.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,152.0,38.0,1.0,1.0,3.0,0.20000000000000048,0.20000000000000204,1.1999999999999993,19.0,0.0,68.0,112.0,314.5000000000006,382.0,134.0,1032.0,15.0,20.0,2.8,11.2,1.0,0.8974941999999999,1.123756999999999,295.0,17.6,200.0,22.8,4.2,7.6,1.8,0.976018199999999,1.1985923999999994,238.8,17.6
534,Ademola Lookman,M,14,Fulham,Newcastle Utd,2,89.2,0.2,0.4,0.0,0.0,2.0,1.0,0.2,0.0,43.6,19.2,1.0,1.6,1.4,0.1999999999999998,0.19999999999999932,0.1200000000000001,3.2,0.6,23.0,29.6,78.57999999999986,75.6,35.2,164.4,2.2,4.2,446.0,1.0,2.0,0.0,0.0,10.0,5.0,1.0,0.0,218.0,96.0,5.0,8.0,7.0,1.0000000000000009,1.0000000000000016,0.5999999999999994,16.0,3.0,115.0,148.0,392.90000000000055,378.0,176.0,822.0,11.0,21.0,4.2,8.8,1.8,0.9004385999999999,1.397026599999999,298.6,19.2,182.4,17.6,5.2,9.2,1.4,1.0804288000000006,1.5113571999999995,362.0,20.6
535,Ademola Lookman,M,15,Fulham,Southampton,3,89.0,0.2,0.2,0.0,0.0,2.4,1.4,0.2,0.0,47.6,18.6,0.8,2.0,1.4,0.23999999999999977,0.23999999999999932,0.10000000000000012,2.8,0.6,26.6,32.8,80.69999999999986,90.2,38.8,170.4,2.6,5.2,445.0,1.0,1.0,0.0,0.0,12.0,7.0,1.0,0.0,238.0,93.0,4.0,10.0,7.0,1.2000000000000008,1.2000000000000015,0.49999999999999944,14.0,3.0,133.0,164.0,403.50000000000057,451.0,194.0,852.0,13.0,26.0,6.0,6.6,1.2,1.0130567999999998,1.156859999999999,223.2,25.2,313.4,24.4,4.2,8.6,1.0,1.0798968000000007,1.1624139999999994,359.0,18.4
555,Ainsley Maitland-Niles,D,16,Arsenal,Brighton,1,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,7.6,1.2,2.4,0.8,0.0,0.0,0.020000000000000035,1.4,0.2,22.0,27.8,46.51999999999988,126.6,19.8,51.4,0.4,0.8,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,38.0,6.0,12.0,4.0,6.661338147750939e-16,1.5543122344752192e-15,0.09999999999999928,7.0,1.0,110.0,139.0,232.6000000000006,633.0,99.0,257.0,2.0,4.0,7.4,6.2,1.6,1.3866398000000004,1.1321457999999995,189.2,21.2,257.0,20.2,9.0,4.6,1.4,0.9569090000000001,0.8947495999999996,226.8,19.8
627,Aleksandar Mitrović,F,11,Fulham,Manchester City,0,61.4,0.0,0.4,0.0,0.0,2.0,0.2,0.2,0.0,26.8,9.4,1.2,0.2,1.2,0.2599999999999999,0.25999999999999923,0.16000000000000014,2.4,0.4,12.8,16.8,77.59999999999994,33.4,13.4,36.0,1.0,1.4,307.0,0.0,2.0,0.0,0.0,10.0,1.0,1.0,0.0,134.0,47.0,6.0,1.0,6.0,1.3000000000000007,1.3000000000000018,0.7999999999999992,12.0,2.0,64.0,84.0,388.00000000000057,167.0,67.0,180.0,5.0,7.0,9.8,3.4,0.6,1.8293571999999998,0.5165459999999987,193.6,21.8,411.2,18.0,6.6,7.2,1.4,1.2296480000000005,1.6496509999999993,288.2,21.8
628,Aleksandar Mitrović,F,13,Fulham,Brighton,1,43.4,0.0,0.4,0.0,0.0,1.0,0.2,0.2,0.0,20.4,7.4,1.0,0.2,1.2,0.11999999999999988,0.11999999999999922,0.14000000000000015,1.8,0.4,10.0,13.4,61.11999999999993,27.4,10.6,26.4,0.8,1.0,217.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,102.0,37.0,5.0,1.0,6.0,0.6000000000000008,0.6000000000000019,0.6999999999999992,9.0,2.0,50.0,67.0,305.6000000000006,137.0,53.0,132.0,4.0,5.0,7.4,5.0,1.4,1.1879488000000005,0.9207023999999999,237.4,22.4,235.4,21.2,5.2,9.6,1.6,1.0971448000000006,1.7040939999999996,372.6,17.8
629,Aleksandar Mitrović,F,14,Fulham,Newcastle Utd,2,28.2,0.0,0.0,0.0,0.0,1.2,0.2,0.2,0.0,14.4,3.2,0.4,0.2,0.6,0.13999999999999987,0.1399999999999992,0.10000000000000016,1.4,0.0,6.8,9.6,59.819999999999936,19.2,7.6,22.8,0.4,0.4,141.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,72.0,16.0,2.0,1.0,3.0,0.7000000000000007,0.7000000000000018,0.4999999999999992,7.0,0.0,34.0,48.0,299.1000000000006,96.0,38.0,114.0,2.0,2.0,4.2,8.8,1.8,0.9004385999999999,1.397026599999999,298.6,19.2,182.4,17.6,5.2,9.2,1.4,1.0804288000000006,1.5113571999999995,362.0,20.6
630,Aleksandar Mitrović,F,15,Fulham,Southampton,1,25.4,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,12.6,3.0,0.2,0.2,0.4,0.03999999999999988,0.03999999999999922,0.10000000000000016,1.4,0.0,5.6,7.6,61.479999999999926,12.6,8.2,25.4,0.8,1.0,127.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,63.0,15.0,1.0,1.0,2.0,0.20000000000000073,0.20000000000000184,0.4999999999999992,7.0,0.0,28.0,38.0,307.40000000000055,63.0,41.0,127.0,4.0,5.0,6.0,6.6,1.2,1.0130567999999998,1.156859999999999,223.2,25.2,313.4,24.4,4.2,8.6,1.0,1.0798968000000007,1.1624139999999994,359.0,18.4
406,Alex Iwobi,M,12,Everton,Chelsea,3,57.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,48.4,8.6,1.8,0.8,1.0,9.992007221626409e-17,0.0,0.1800000000000001,2.8,0.2,33.0,42.4,78.35999999999991,225.0,35.2,190.8,2.0,2.6,285.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,242.0,43.0,9.0,4.0,5.0,1.3877787807814457e-15,9.43689570931383e-16,0.8999999999999995,14.0,1.0,165.0,212.0,391.8000000000001,1125.0,176.0,954.0,10.0,13.0,9.4,4.0,0.4,2.359139,0.5548367999999989,201.8,21.0,388.6,18.2,8.4,7.8,1.8,1.4837988000000004,1.6838267999999992,254.4,22.4
407,Alex Iwobi,M,13,Everton,Leicester City,6,71.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,53.0,10.4,1.8,0.8,2.0,9.992007221626409e-17,0.0,0.14000000000000012,2.6,0.0,33.6,45.0,72.95999999999991,225.2,39.4,213.6,2.8,3.6,356.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,265.0,52.0,9.0,4.0,10.0,1.3877787807814457e-15,9.43689570931383e-16,0.6999999999999995,13.0,0.0,168.0,225.0,364.8000000000001,1126.0,197.0,1068.0,14.0,18.0,6.8,6.0,1.2,1.3656371999999994,1.3420491999999993,234.2,20.8,302.8,22.0,7.2,8.0,1.4,1.3322744000000006,1.5110947999999993,287.2,21.6
408,Alex Iwobi,M,14,Everton,Arsenal,2,84.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,56.6,10.2,1.4,1.0,2.2,9.992007221626409e-17,0.0,0.1200000000000001,3.2,0.2,34.2,47.4,68.53999999999992,231.0,43.8,245.6,3.4,4.0,420.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,283.0,51.0,7.0,5.0,11.0,1.3877787807814457e-15,9.43689570931383e-16,0.5999999999999994,16.0,1.0,171.0,237.0,342.70000000000016,1155.0,219.0,1228.0,17.0,20.0,8.8,6.4,1.2,0.9878498000000002,1.2575127999999998,236.8,22.8,249.2,19.6,6.0,7.8,0.8,1.5599536000000005,1.3595767999999993,305.8,20.2
409,Alex Iwobi,M,15,Everton,Sheffield Utd,3,82.4,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,50.0,8.2,0.8,0.4,2.0,0.0200000000000001,0.019999999999999303,0.1400000000000001,4.0,0.2,29.0,41.6,66.3999999999999,171.2,40.0,207.2,2.8,3.2,412.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,250.0,41.0,4.0,2.0,10.0,0.1000000000000014,0.10000000000000095,0.6999999999999994,20.0,1.0,145.0,208.0,332.0000000000001,856.0,200.0,1036.0,14.0,16.0,5.8,7.6,2.0,1.2295355999999997,2.014841999999999,302.4,20.8,121.8,16.2,4.4,8.2,0.6,1.2421424000000005,1.2359335999999992,311.2,18.0
584,Alex McCarthy,G,11,Southampton,Brighton,2,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-17,0.0,0.0,20.6,33.2,61.219999999999914,296.0,15.2,23.2,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,6.106226635438361e-16,1.7208456881689926e-15,-7.216449660063518e-16,0.0,0.0,103.0,166.0,306.10000000000065,1480.0,76.0,116.0,0.0,0.0,6.8,3.2,1.0,0.9493490000000003,0.7760013999999998,236.4,20.0,260.4,21.0,4.4,5.0,1.4,0.8615901999999995,1.240065399999999,243.6,25.4
585,Alex McCarthy,G,12,Southampton,Sheffield Utd,6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-17,0.0,0.0,19.2,32.6,57.79999999999991,297.6,13.8,28.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,185.0,0.0,0.0,0.0,0.0,6.106226635438361e-16,1.7208456881689926e-15,-7.216449660063518e-16,0.0,0.0,96.0,163.0,289.0000000000006,1488.0,69.0,140.0,0.0,0.0,5.8,8.8,1.8,1.1560135999999999,1.9987379999999988,343.0,18.4,176.0,15.6,4.2,5.6,1.6,0.8306559999999996,1.437172599999999,214.6,26.8
586,Alex McCarthy,G,13,Southampton,Arsenal,3,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-17,0.0,0.0,22.2,32.0,69.5799999999999,330.6,13.8,19.6,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,175.0,0.0,0.0,0.0,0.0,6.106226635438361e-16,1.7208456881689926e-15,-7.216449660063518e-16,0.0,0.0,111.0,160.0,347.90000000000066,1653.0,69.0,98.0,0.0,0.0,8.8,7.4,1.6,1.1336968000000003,1.4320267999999996,202.2,21.8,274.0,20.0,5.2,4.8,1.0,1.0859359999999996,1.143519599999999,200.6,26.0
587,Alex McCarthy,G,14,Southampton,Manchester City,3,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-17,0.0,0.0,22.0,31.6,69.8399999999999,354.0,13.8,22.8,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,0.0,0.0,0.0,0.0,6.106226635438361e-16,1.7208456881689926e-15,-7.216449660063518e-16,0.0,0.0,110.0,158.0,349.20000000000067,1770.0,69.0,114.0,0.0,0.0,12.4,3.2,0.2,1.957932,0.4192305999999989,218.0,20.6,391.4,18.6,6.6,6.0,1.2,1.1113623999999995,1.240619999999999,202.2,23.4
588,Alex McCarthy,G,15,Southampton,Fulham,6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-17,0.0,0.0,23.0,33.8,68.97999999999992,345.6,17.2,30.2,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,181.0,0.0,0.0,0.0,0.0,6.106226635438361e-16,1.7208456881689926e-15,-7.216449660063518e-16,0.0,0.0,115.0,169.0,344.9000000000007,1728.0,86.0,151.0,0.0,0.0,4.2,8.6,1.0,1.0798968000000007,1.1624139999999994,359.0,18.4,178.8,22.8,6.0,6.6,1.2,1.0130567999999998,1.156859999999999,223.2,25.2
589,Alex McCarthy,G,16,Southampton,West Ham,9,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-17,0.0,0.0,22.0,33.6,66.61999999999992,358.2,17.8,45.6,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,0.0,0.0,0.0,0.0,6.106226635438361e-16,1.7208456881689926e-15,-7.216449660063518e-16,0.0,0.0,110.0,168.0,333.1000000000007,1791.0,89.0,228.0,0.0,0.0,6.0,6.4,2.0,1.2862271999999992,1.5201031999999997,312.8,17.8,209.0,20.4,6.0,6.0,0.6,0.9372419999999998,0.818136999999999,197.4,26.8
474,Alexandre Lacazette,F,11,Arsenal,Tottenham,1,47.8,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,15.0,7.0,1.0,0.0,0.4,0.09999999999999969,0.09999999999999924,0.04000000000000008,1.2,0.0,7.8,9.2,60.43999999999987,20.6,9.8,10.8,0.4,0.6,239.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,75.0,35.0,5.0,0.0,2.0,0.5000000000000011,0.5000000000000013,0.19999999999999948,6.0,0.0,39.0,46.0,302.2000000000004,103.0,49.0,54.0,2.0,3.0,3.8,6.0,0.2,0.9734392,0.942452799999999,257.6,19.8,242.6,20.4,6.8,9.0,1.2,0.8391982000000002,1.4168829999999997,258.0,22.8
475,Alexandre Lacazette,F,12,Arsenal,Burnley,1,47.8,0.0,0.0,0.0,0.0,1.2,0.4,0.2,0.0,20.2,6.6,1.8,0.6,0.4,0.1199999999999997,0.11999999999999926,0.04000000000000008,1.0,0.0,9.8,12.2,58.43999999999987,31.0,13.2,19.0,0.6,0.8,239.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,101.0,33.0,9.0,3.0,2.0,0.6000000000000012,0.6000000000000014,0.19999999999999948,5.0,0.0,49.0,61.0,292.2000000000004,155.0,66.0,95.0,3.0,4.0,4.4,11.4,1.2,0.8092098000000002,1.8539659999999993,330.8,19.8,188.4,19.2,8.0,8.8,1.4,0.8103534000000001,1.3477743999999996,235.8,24.0
476,Alexandre Lacazette,F,13,Arsenal,Southampton,0,44.6,0.0,0.0,0.0,0.0,1.4,0.6,0.2,0.0,20.0,5.8,1.0,0.8,0.6,0.17999999999999972,0.17999999999999927,0.020000000000000073,0.8,0.0,8.6,12.4,52.159999999999876,28.8,11.4,26.8,0.8,1.0,223.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,100.0,29.0,5.0,4.0,3.0,0.9000000000000012,0.9000000000000015,0.09999999999999948,4.0,0.0,43.0,62.0,260.8000000000004,144.0,57.0,134.0,4.0,5.0,5.2,4.8,1.0,1.0859359999999996,1.143519599999999,200.6,26.0,316.2,25.0,8.8,7.4,1.6,1.1336968000000003,1.4320267999999996,202.2,21.8
477,Alexandre Lacazette,F,14,Arsenal,Everton,1,31.8,0.0,0.0,0.0,0.0,1.2,0.6,0.2,0.0,17.2,3.8,0.8,0.8,0.6,0.13999999999999974,0.1399999999999993,0.020000000000000073,0.8,0.0,7.4,10.8,37.159999999999876,27.0,10.2,25.6,0.6,0.8,159.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,86.0,19.0,4.0,4.0,3.0,0.7000000000000013,0.7000000000000015,0.09999999999999948,4.0,0.0,37.0,54.0,185.8000000000004,135.0,51.0,128.0,3.0,4.0,6.0,7.8,0.8,1.5599536000000005,1.3595767999999993,305.8,20.2,233.2,27.0,8.8,6.4,1.2,0.9878498000000002,1.2575127999999998,236.8,22.8
478,Alexandre Lacazette,F,15,Arsenal,Chelsea,8,34.8,0.0,0.0,0.0,0.0,1.4,0.6,0.2,0.0,19.2,4.4,1.2,0.8,0.8,0.15999999999999973,0.15999999999999928,0.020000000000000073,1.0,0.0,8.0,11.8,49.159999999999876,28.0,11.2,29.4,0.6,0.8,174.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,96.0,22.0,6.0,4.0,4.0,0.8000000000000013,0.8000000000000015,0.09999999999999948,5.0,0.0,40.0,59.0,245.8000000000004,140.0,56.0,147.0,3.0,4.0,6.8,5.2,0.8,2.1710070000000004,0.5353075999999989,222.6,25.6,305.6,17.2,10.2,4.4,1.6,0.9438730000000002,0.9975215999999996,220.2,22.2
479,Alexandre Lacazette,F,16,Arsenal,Brighton,7,50.6,0.2,0.0,0.2,0.2,1.6,0.8,0.2,0.0,25.6,6.8,1.4,1.2,1.0,0.33999999999999975,0.1999999999999993,0.020000000000000073,1.4,0.0,11.6,16.6,53.77999999999988,42.0,14.6,30.8,0.6,1.0,253.0,1.0,0.0,1.0,1.0,8.0,4.0,1.0,0.0,128.0,34.0,7.0,6.0,5.0,1.7000000000000013,1.0000000000000016,0.09999999999999948,7.0,0.0,58.0,83.0,268.90000000000043,210.0,73.0,154.0,3.0,5.0,7.4,6.2,1.6,1.3866398000000004,1.1321457999999995,189.2,21.2,257.0,20.2,9.0,4.6,1.4,0.9569090000000001,0.8947495999999996,226.8,19.8
411,Alireza Jahanbakhsh,M,15,Brighton,West Ham,1,28.2,0.0,0.0,0.0,0.0,1.4,0.2,0.0,0.0,13.4,3.4,0.4,0.4,0.0,0.1400000000000001,0.1399999999999993,0.26000000000000006,1.2,0.0,7.0,10.2,75.05999999999992,23.8,9.0,38.4,0.4,0.6,141.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,67.0,17.0,2.0,2.0,0.0,0.7000000000000014,0.700000000000001,1.2999999999999994,6.0,0.0,35.0,51.0,375.3000000000001,119.0,45.0,192.0,2.0,3.0,5.2,7.0,1.8,1.1227997999999992,1.5448691999999995,304.0,18.8,198.2,18.8,7.0,5.2,1.4,1.2425140000000003,0.9106097999999996,207.4,22.0
412,Alireza Jahanbakhsh,M,16,Brighton,Arsenal,1,24.4,0.0,0.0,0.0,0.0,1.2,0.2,0.0,0.0,11.4,3.0,0.2,0.4,0.0,0.1400000000000001,0.1399999999999993,0.26000000000000006,1.0,0.0,6.2,8.4,85.05999999999992,22.8,7.6,33.4,0.4,0.6,122.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,57.0,15.0,1.0,2.0,0.0,0.7000000000000014,0.700000000000001,1.2999999999999994,5.0,0.0,31.0,42.0,425.3000000000001,114.0,38.0,167.0,2.0,3.0,9.0,4.6,1.4,0.9569090000000001,0.8947495999999996,226.8,19.8,258.2,17.2,7.4,6.2,1.6,1.3866398000000004,1.1321457999999995,189.2,21.2
50,Alphonse Areola,G,11,Fulham,Manchester City,2,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,23.0,72.9999999999999,350.6,8.0,22.2,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,1.942890293094024e-16,1.942890293094024e-16,-1.942890293094024e-16,0.0,0.0,81.0,115.0,365.0000000000001,1753.0,40.0,111.0,0.0,0.0,9.8,3.4,0.6,1.8293571999999998,0.5165459999999987,193.6,21.8,411.2,18.0,6.6,7.2,1.4,1.2296480000000005,1.6496509999999993,288.2,21.8
51,Alphonse Areola,G,12,Fulham,Liverpool,3,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,26.0,66.7599999999999,370.8,9.4,27.6,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1.0,0.0,0.0,0.0,1.942890293094024e-16,1.942890293094024e-16,-1.942890293094024e-16,0.0,0.0,86.0,130.0,333.8000000000001,1854.0,47.0,138.0,0.0,0.0,7.8,3.2,0.6,1.3753301999999998,0.8438715999999988,240.2,19.8,370.4,20.8,5.0,8.2,1.4,1.0766208000000004,1.5879749999999995,352.2,20.0
52,Alphonse Areola,G,13,Fulham,Brighton,9,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,25.6,64.6599999999999,401.6,9.2,33.4,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,1.0,0.0,0.0,0.0,1.942890293094024e-16,1.942890293094024e-16,-1.942890293094024e-16,0.0,0.0,82.0,128.0,323.3000000000001,2008.0,46.0,167.0,0.0,0.0,7.4,5.0,1.4,1.1879488000000005,0.9207023999999999,237.4,22.4,235.4,21.2,5.2,9.6,1.6,1.0971448000000006,1.7040939999999996,372.6,17.8
53,Alphonse Areola,G,14,Fulham,Newcastle Utd,3,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.0,62.3999999999999,353.8,9.8,34.6,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1.0,0.0,0.0,0.0,1.942890293094024e-16,1.942890293094024e-16,-1.942890293094024e-16,0.0,0.0,80.0,130.0,312.0000000000001,1769.0,49.0,173.0,0.0,0.0,4.2,8.8,1.8,0.9004385999999999,1.397026599999999,298.6,19.2,182.4,17.6,5.2,9.2,1.4,1.0804288000000006,1.5113571999999995,362.0,20.6
54,Alphonse Areola,G,15,Fulham,Southampton,8,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,26.2,53.3599999999999,373.2,9.6,34.8,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,1.0,0.0,0.0,0.0,1.942890293094024e-16,1.942890293094024e-16,-1.942890293094024e-16,0.0,0.0,71.0,131.0,266.8000000000001,1866.0,48.0,174.0,0.0,0.0,6.0,6.6,1.2,1.0130567999999998,1.156859999999999,223.2,25.2,313.4,24.4,4.2,8.6,1.0,1.0798968000000007,1.1624139999999994,359.0,18.4
743,Andrew Robertson,D,11,Liverpool,Wolves,6,90.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,90.2,9.6,1.0,0.4,2.6,0.0,0.0,0.12000000000000022,2.6,0.8,65.2,82.2,79.0599999999999,356.4,55.4,193.6,1.2,1.4,450.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,451.0,48.0,5.0,2.0,13.0,1.1102230246251565e-15,1.9984014443252818e-15,0.5999999999999992,13.0,4.0,326.0,411.0,395.3000000000007,1782.0,277.0,968.0,6.0,7.0,6.0,6.2,0.8,1.2537251999999992,0.7571235999999997,296.4,20.8,279.4,18.8,7.4,4.6,0.8,1.5369941999999999,0.899662399999999,227.8,19.6
744,Andrew Robertson,D,12,Liverpool,Fulham,2,90.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,86.8,9.0,1.0,0.4,2.4,0.0,0.0,0.10000000000000023,2.4,0.6,63.6,80.0,79.2799999999999,364.8,53.8,181.8,1.4,2.0,450.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,434.0,45.0,5.0,2.0,12.0,1.1102230246251565e-15,1.9984014443252818e-15,0.49999999999999917,12.0,3.0,318.0,400.0,396.4000000000007,1824.0,269.0,909.0,7.0,10.0,5.0,8.2,1.4,1.0766208000000004,1.5879749999999995,352.2,20.0,204.6,26.4,7.8,3.2,0.6,1.3753301999999998,0.8438715999999988,240.2,19.8
745,Andrew Robertson,D,13,Liverpool,Tottenham,5,90.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,91.0,10.2,1.2,0.2,2.0,0.0,0.0,0.10000000000000023,2.6,0.6,66.4,83.4,79.2199999999999,378.8,58.4,204.6,1.6,2.4,450.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,455.0,51.0,6.0,1.0,10.0,1.1102230246251565e-15,1.9984014443252818e-15,0.49999999999999917,13.0,3.0,332.0,417.0,396.1000000000007,1894.0,292.0,1023.0,8.0,12.0,3.0,8.0,0.2,0.9314421999999999,1.175400599999999,266.8,17.0,206.2,23.0,7.4,4.2,0.6,1.4276166,1.135079999999999,225.8,18.0
